city,year,suhi_day_C_mean,suhi_night_C_mean,dEVI_mean,t2m_C_mean,rh_pct_mean,wind10_ms_mean,precip_mm_mean,cloud_frac_mean,blh_m_mean,n_months,n_valid_day,n_valid_night,period
Adelaide,2021,2.3378964439782566,0.7996520871495439,-0.05482176992061438,15.272378973000272,65.22079045518122,1.8911816620566742,42.584061776031156,0.4731278456541159,643.1749810119721,12,12,12,ANNUAL
Adelaide,2022,2.5086171918612963,0.686159455202823,-0.06052756501925526,15.362301045677976,70.18712076722313,1.713476101111355,55.8212121205303,0.5223375346620831,637.3847457603288,12,12,12,ANNUAL
Adelaide,2023,2.516493100694745,0.6760407615373255,-0.0606538314701937,15.460678791468306,68.28797603892936,2.044428910830159,41.63075353019232,0.4556540489406172,602.2293058513163,12,12,12,ANNUAL
Adelaide,2024,2.034609394505613,0.6947698788738861,-0.04852193161339654,16.02099583108691,65.49573646944559,1.740306647587567,30.178173579006998,0.43826878853841933,585.0701373434925,12,12,12,ANNUAL
Adelaide,2025,1.8708774043069336,0.5120116956724995,-0.05703745119162943,15.994280620111608,63.92034132231134,1.9589135001751392,36.11081301433109,0.43926512261274026,633.2456056213174,12,12,12,ANNUAL
Brisbane,2003,1.3737645331310449,0.3484873208287301,-0.03294954687212984,19.63350463629152,71.5817489937691,1.4434685252191992,69.28723318064783,0.40786338266387506,606.8706881094108,12,12,12,ANNUAL
Brisbane,2004,1.381284792823397,0.40962538981540586,-0.043421122128629606,20.012528272567327,70.80521442511836,1.2728369600057003,85.10457454350538,0.37552722949440476,592.8086047305636,12,12,12,ANNUAL
Brisbane,2005,1.1888543345107285,0.31009985557953107,-0.04072646615577496,20.320434614191758,72.21123885308141,1.4347849975146856,62.883361184093616,0.3985594662879432,602.8906255169433,12,12,12,ANNUAL
Brisbane,2006,1.3132763856631413,0.49720329385447054,-0.0429292547146033,19.725811294800895,71.74312901320214,1.4286091096131248,73.82183861539995,0.4032878997339116,598.1337485430373,12,12,12,ANNUAL
Brisbane,2007,1.091807438965062,0.5157531806681822,-0.03395547519788767,19.9708689334462,70.95017957420004,1.6346767361363848,69.8354707660667,0.45284865691714543,612.3873359372591,12,12,12,ANNUAL
Brisbane,2008,1.5925742281120432,0.39914937126570066,-0.043800498617581306,19.460331995372293,72.16882454855505,1.509801708628383,87.98971534279268,0.4434749719069513,604.0617262033039,12,12,12,ANNUAL
Brisbane,2009,1.6976641121595402,0.4203884457488454,-0.0522815926429216,20.27765402652731,70.51628367547791,1.5550256430474774,70.67807000704258,0.39408990422790796,608.114413588088,12,12,12,ANNUAL
Brisbane,2010,1.7248167645731576,0.5732111061120402,-0.05222655756071228,19.9438052613085,74.45577993034593,1.556794431655273,118.9492234525148,0.5440667485301012,571.0076255837774,12,12,12,ANNUAL
Brisbane,2011,1.8255378744740465,0.5036790959979962,-0.05814196460473384,19.489268489207085,72.20849385785688,1.6631241007281499,88.28811232524322,0.4457755100464094,602.9691322146697,12,12,12,ANNUAL
Brisbane,2012,1.7709183512433457,0.5398993283818054,-0.05503041124723191,19.64724092056023,71.24003385335243,1.4748764481012184,102.90856289483916,0.4254412330815178,589.1367076289081,12,12,12,ANNUAL
Brisbane,2013,1.7107271434592137,0.46667315185431946,-0.06316349207977513,20.086225290570038,72.18109823198004,1.5353718834183672,92.2195400978743,0.4223567372107977,591.7871578163855,12,12,12,ANNUAL
